playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471685,2024,Anze Kopitar,LAK,C,other,81,5802,95,58.07,0.52,0.5,0.57,0.38,0.57,0.37,202,5.26,1.81,0.33,0.87,0.16,2.48,1.36,1.62,1.81,1.62,8,1,4,3,7,14,10,1,0,0,0,0,4,2,3,6,0,0,62,3,2,4,3,0,4,0.13,0,1.68,0,0,1,14,7,7,1,0.1,0,0.27,1.64,1.64,1.5,95,22,29,9,35,11,7,33,44,62,63,4737,0,0,0,7,70.19,18.73,17.44,18.73,17.44,64,35,55,154,17,6,1,54,18,27,2.24,2.33,14.16,1,1,15,154,99,99,1.57,1.12,1.12,19.18,19.18,17.84,54.67,17,16.24,17,16.24,52,24,40,116,21,7,2,32,17,27,1.03,2.05,13.91,2,4,15,116,76,76,1.28,1.56,1.56,16.72,16.72,16.02,10.24,10.26,75,123,0,0.02,1,1,0,1
8471685,2024,Anze Kopitar,LAK,C,all,81,92125,1769,65.61,0.55,0.53,0.55,0.52,0.54,0.53,256,107.09,15.44,8.28,25.02,3.74,55.58,37.93,14.29,15.47,14.3,29,17,98,48,51,197,67,21,10,6,21,1,45,48,77,125,2,4,879,31,30,65,85,35,26,2.73,4.27,8.44,5,8,8,198.12,146,147.04,21,1.91,1.49,5.56,11.79,11.78,11.36,1769,286,291,273,919,191,211,293,1074,879,658,202076,4,24,12,67,859.62,92.51,87.53,92.93,87.94,769,416,509,1694,102,85,9,866,205,114,24.66,25.44,42.4,33,31,38,1701.68,1185,1191.38,14.07,18.09,18.09,88.49,88.88,86.13,739.61,75.37,72.17,75.23,72.03,655,357,394,1406,74,75,8,740,197,75,20.48,24.75,30.14,32,21,21,1394.59,1012,1005.54,11.15,14.23,14.23,72.31,72.15,70.21,154.94,135.77,3309,3029,0,0,0,0,0,0
8471685,2024,Anze Kopitar,LAK,C,5on5,81,68717,1375,65.61,0.52,0.56,0.51,0.54,0.51,0.55,381,82.54,10.11,6.09,20.24,2.88,43.04,30.64,9.54,10.14,9.55,13,7,77,36,33,146,36,16,8,6,18,1,33,37,61,97,2,4,596,26,26,52,67,30,16,2.14,3.7,4.28,4,6,6,147.12,113,114.04,20,1.29,0.98,3.52,7.89,7.88,7.66,1375,160,160,241,814,157,176,207,835,596,454,172695,4,24,12,52,586.78,49.34,47.17,49.76,47.58,522,288,356,1166,56,58,8,623,132,55,17.02,16.52,15.8,26,20,10,1173.68,810,816.38,7.73,12.52,12.52,44.56,44.94,44.27,571.11,44.89,43.28,44.74,43.14,499,286,316,1101,39,54,6,607,147,31,16.37,18.69,9.82,24,11,4,1089.59,785,778.54,7.48,10.5,10.69,41.68,41.53,40.87,126.28,97.4,2945,2494,1.4,1.41,49,35,38,26
8471685,2024,Anze Kopitar,LAK,C,4on5,81,4779,163,60.77,0.07,0.17,0.09,0.16,0.1,0.18,365,1.45,0.05,0.04,0.2,0.04,0.41,1.26,0.05,0.05,0.05,0,0,2,0,1,3,0,0,0,0,0,0,0,2,2,2,0,0,67,2,2,0,2,0,0,0.05,0,0,0,0,0,3,2,2,0,0.01,0,0,0.06,0.06,0.06,163,2,100,8,53,5,19,25,114,67,62,16946,0,0,0,0,8.27,0.82,0.79,0.82,0.79,8,4,2,14,0,0,0,8,3,1,0.13,0.43,0.26,0,0,0,14,12,12,0.12,0,0,0.94,0.94,0.91,81.7,10.71,9.92,10.71,9.92,72,36,30,138,11,12,0,69,23,16,1.93,2.66,6.13,4,5,2,138,108,108,2.05,1.88,1.68,11.08,11.08,10.51,4.95,24.26,69,357,0.02,0.01,1,1,1,1
8471685,2024,Anze Kopitar,LAK,C,5on4,81,12827,136,64.51,0.89,0.9,0.88,0.89,0.86,0.88,239,16.88,3.25,1.71,3.42,0.63,9.47,4.52,2.86,3.25,2.86,8,8,14,9,10,33,20,4,2,0,2,0,8,7,10,19,0,0,153,0,0,9,13,5,5,0.42,0.57,2.26,1,2,1,33,23,23,0,0.48,0.5,1.55,2.17,2.17,2.11,136,102,2,15,17,18,9,28,81,153,72,6759,0,0,0,8,189.67,23.04,21.56,23.04,21.56,169,89,94,352,28,20,0,178,50,30,5.11,5.98,11.95,5,10,13,352,258,258,4.55,4.22,4.22,23.36,23.36,22.67,31.42,2.72,2.68,2.72,2.68,31,11,8,50,3,2,0,31,10,1,1.08,1.35,0.28,2,1,0,50,42,42,0.34,0.29,0.29,2.76,2.76,2.74,9.62,1.09,201,24,0.32,0.04,3,3,3,2
8482142,2024,Jamie Drysdale,PHI,D,other,70,3424,43,6.13,0.44,0.41,0.72,0.44,0.68,0.45,112,3.38,0.17,0.25,0.81,0.11,2.49,1.17,0.13,0.17,0.13,0,1,3,2,3,8,1,0,0,0,1,0,2,2,3,5,1,2,0,0,0,5,5,0,0,0.17,0,0,0,0,0,8,5,5,1,0.08,0,0,0.25,0.25,0.19,43,12,3,4,24,3,2,11,27,0,0,4292,2,2,1,5,51.74,9.65,7.7,9.65,7.7,43,26,36,105,6,9,0,41,13,15,1.54,1.49,6.63,1,1,4,105,69,69,1.19,3.32,3.32,7.52,7.52,6.15,22.68,12.36,11.76,12.36,11.76,24,9,7,40,17,4,1,10,1,22,0.41,0.1,11.85,1,1,15,40,33,33,0.3,1.62,1.62,11.03,11.03,10.95,8.69,12.46,87,112,0.39,0,4,0,4,0
8482142,2024,Jamie Drysdale,PHI,D,all,70,83651,1763,11.23,0.53,0.51,0.51,0.47,0.52,0.49,235,76.59,3.58,4.77,20.52,2.38,46.94,30.81,3.49,3.54,3.45,5,8,63,46,77,186,20,7,5,0,16,0,29,52,56,102,11,22,0,18,20,73,100,8,1,2.38,0.88,0.32,3,3,1,184.15,109,107.73,53,1.05,0.66,0.2,4.44,4.39,4.25,1763,236,126,236,1165,131,242,240,1150,0,0,171605,22,12,6,102,740.5,74.87,69.34,75.31,69.71,654,355,382,1391,70,81,10,734,179,96,20.92,22.79,31.16,24,28,18,1378.71,1009,1004.35,12,19.03,19.56,67.31,67.35,64.58,665.62,67.01,64.79,68.1,65.83,609,313,438,1360,90,59,10,690,162,70,21.04,19.67,26.3,34,26,30,1389.83,922,941.15,8.75,14.66,14.82,60.94,61.93,61.16,135.55,132.54,2516,2805,0,0,0,0,0,0
8482142,2024,Jamie Drysdale,PHI,D,5on5,70,71090,1566,11.23,0.52,0.53,0.46,0.49,0.49,0.5,251,60.02,2.5,3.32,16.65,1.91,35.53,25.09,2.45,2.46,2.41,5,3,48,37,57,142,13,5,4,0,11,0,23,42,43,80,9,18,0,18,19,66,79,6,0,1.86,0.63,0,3,2,0,140.15,85,83.73,52,0.67,0.37,0.2,2.97,2.92,2.86,1566,151,115,220,1080,118,226,206,1016,0,0,141056,18,8,4,92,576.68,54.05,51.07,54.48,51.44,510,273,288,1071,52,62,8,579,137,67,16.58,17.74,19.72,22,22,8,1058.71,783,778.35,8.01,14.22,14.75,47.3,47.35,46.47,600.6,50.08,48.6,51.16,49.63,540,289,417,1246,67,53,9,635,150,44,19,18.26,12.82,32,21,14,1275.83,829,848.15,7.85,12.22,12.22,45.71,46.7,46.06,94.87,83.8,2070,2159,4.64,0.92,112,23,81,20
8482142,2024,Jamie Drysdale,PHI,D,4on5,70,420,20,3.33,0,0.18,0.11,0.14,0,0.18,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,3,3,13,1,4,4,11,0,0,4382,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7.57,1.36,1.32,1.36,1.32,6,4,6,16,2,0,0,6,2,2,0.26,0.29,0.81,1,0,1,16,10,10,0.13,0,0.15,1.34,1.34,1.3,1.54,7.09,19,117,0,0,0,0,0,0
8482142,2024,Jamie Drysdale,PHI,D,5on4,70,8717,134,10.8,0.8,0.85,0.81,0.84,0.78,0.79,89,11.57,0.76,1.1,2.75,0.31,8.23,3.86,0.75,0.76,0.75,0,4,11,6,17,34,6,2,1,0,4,0,3,7,9,15,1,2,0,0,1,2,15,1,1,0.29,0.15,0.32,0,1,1,34,17,17,0,0.28,0.29,0,1.03,1.03,1.02,134,72,5,9,48,9,10,19,96,0,0,9058,2,0,0,2,108.17,10.88,10.28,10.88,10.28,98,54,54,206,12,10,2,110,28,14,2.61,3.46,4.81,1,5,6,206,152,152,2.73,1.49,1.49,12.12,12.12,11.61,29.66,2.78,2.67,2.78,2.67,34,9,4,47,3,2,0,34,7,2,1.12,0.84,0.82,0,3,0,47,43,43,0.39,0.82,0.82,2.35,2.35,2.34,15.44,2.69,229,45,0.19,0.03,10,3,5,3
8476906,2024,Shayne Gostisbehere,CAR,D,other,70,3455,37,37.77,0.6,0.44,0.8,0.52,0.8,0.5,98,12.56,2.18,1,2.59,0.42,8.5,3.31,1.49,2.18,1.49,3,3,14,4,8,26,6,0,4,0,3,0,9,2,14,18,1,2,0,3,2,0,10,5,3,0.51,0.48,1.19,0,0,0,26,18,18,0,0.34,2.09,0,2.52,2.52,1.76,37,22,2,3,10,6,2,8,21,0,0,3110,2,0,0,7,72.97,12.97,9.55,12.97,9.55,70,32,36,138,7,9,2,52,34,16,2.22,4.02,6.72,1,3,3,138,102,102,1.7,3.34,3.34,11.33,11.33,9.24,16.24,8.67,8.43,8.67,8.43,14,11,9,34,10,0,0,7,2,16,0.34,0.31,8.01,1,0,9,34,25,25,0.23,0,0,8.89,8.89,8.65,9.05,11.3,72,67,0.09,0,1,0,1,0
8476906,2024,Shayne Gostisbehere,CAR,D,all,70,77788,1422,63.2,0.65,0.51,0.68,0.55,0.67,0.54,278,144.2,9.39,8.99,40.06,4.62,87.35,55.59,8.33,9.39,8.34,12,26,122,84,124,330,45,7,24,0,28,0,85,62,115,199,22,52,0,41,36,76,183,14,9,4.42,1.37,3.61,3,1,3,331.89,206,206.54,34,2.12,5.57,1.17,10.34,10.35,9.36,1422,298,82,235,807,194,176,231,821,0,0,175342,52,20,10,66,922.92,95.11,88,95.75,88.63,794,462,480,1736,90,111,14,892,259,105,26.9,32.16,36.05,31,34,25,1753.4,1256,1266.19,15.08,22.75,22.87,87.33,87.81,83.72,457.5,51.01,49.43,50.82,49.28,418,200,204,822,50,44,3,420,128,70,12.57,15.86,22.58,19,15,16,815.74,618,615.58,6.29,9.78,9.78,47.51,47.46,46.65,156.21,152.82,3182,2616,0,0,0,0,0,0
8476906,2024,Shayne Gostisbehere,CAR,D,5on5,70,60148,1197,63.2,0.58,0.55,0.62,0.58,0.61,0.57,347,94.96,3.98,4.74,29.43,3.17,52.2,39.48,3.74,3.98,3.74,3,7,75,58,81,214,13,3,16,0,20,0,54,40,72,130,18,36,0,37,25,65,123,8,2,2.51,0.81,0.67,2,1,0,215.89,133,133.54,30,0.96,3.04,1.17,3.78,3.79,3.71,1197,165,77,206,749,163,160,175,699,0,0,143559,36,20,10,51,613.92,52.68,50.33,53.31,50.97,513,322,355,1190,44,77,8,625,157,53,18.55,19.82,14.31,22,18,4,1207.4,835,845.19,8.02,14.13,14.24,46.46,46.94,45.85,400.39,37.84,36.54,37.66,36.38,360,178,181,719,37,43,3,377,113,48,11.18,14.04,12.62,16,15,6,712.74,538,535.58,5.54,9.21,9.21,34.17,34.12,33.57,120.33,99.57,2779,1983,3.16,0.14,93,9,69,7
8476906,2024,Shayne Gostisbehere,CAR,D,4on5,70,692,38,22.38,0.1,0.12,0.1,0.13,0.14,0.15,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,2,2,33,3,3,8,24,0,0,7529,10,0,0,2,0.8,0.09,0.09,0.09,0.09,1,0,0,1,0,0,0,0,1,0,0,0.09,0,0,0,0,1,1,1,0.01,0,0,0.1,0.1,0.1,4.4,0.82,0.81,0.82,0.81,4,2,3,9,1,0,0,2,3,1,0.12,0.42,0.29,0,0,1,9,6,6,0.09,0,0,0.91,0.91,0.9,1.46,10.3,26,171,0.03,0,1,0,1,0
8476906,2024,Shayne Gostisbehere,CAR,D,5on4,70,13493,150,63.2,0.89,0.89,0.87,0.89,0.87,0.87,79,35.91,3.15,3.21,7.91,1,26.29,12.42,3.02,3.15,3.02,6,16,32,22,35,89,26,4,4,0,5,0,21,20,28,50,2,4,0,1,8,10,50,0,4,1.4,0,1.75,1,0,3,89,54,54,4,0.81,0.43,0,3.96,3.96,3.8,150,110,1,24,15,22,11,40,77,0,0,6439,4,0,0,1,232.82,29.04,27.7,29.04,27.7,208,107,88,403,39,25,4,215,64,36,6.13,7.89,15.03,8,13,18,403,315,315,5.3,5.28,5.28,29.06,29.06,28.16,35.78,3.63,3.61,3.63,3.61,39,9,11,59,1,1,0,33,10,5,0.88,1.08,1.67,1,0,0,59,48,48,0.41,0.57,0.57,3.48,3.48,3.47,12.68,1.58,203,26,0.07,0.07,6,2,4,2
8483495,2024,Simon Nemec,NJD,D,other,27,393,8,0.82,0.6,0.49,0.62,0.36,0.55,0.37,28,0.64,0.04,0.05,0.12,0.02,0.57,0.2,0.04,0.04,0.04,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0.04,0,0,0,0,0,2,1,1,0,0.02,0,0,0.06,0.06,0.06,8,2,0,1,5,3,2,1,2,0,0,977,2,0,0,0,4.43,0.56,0.56,0.56,0.56,5,1,2,8,0,1,0,2,4,0,0.06,0.51,0,0,0,0,8,6,6,0.16,0.09,0.09,0.63,0.63,0.63,3.48,0.38,0.37,0.38,0.37,3,2,0,5,0,2,0,4,0,1,0.06,0,0.32,0,0,0,5,5,5,0.06,0.33,0.33,0.1,0.1,0.1,2.55,2.62,17,30,0.09,0,1,0,1,0
8483495,2024,Simon Nemec,NJD,D,all,27,24269,516,-0.15,0.42,0.52,0.46,0.52,0.44,0.51,140,29.38,1.25,1.55,8.79,1.08,16.24,12.09,1.24,1.26,1.25,0,2,26,15,22,63,4,2,1,0,9,0,15,14,24,39,7,14,0,2,5,24,39,1,1,0.88,0.17,0.21,2,0,0,63.39,41,41.1,12,0.34,0.29,0.03,1.56,1.58,1.56,516,64,27,77,348,81,77,57,301,0,0,73561,14,6,3,26,175.76,14.83,14.56,15.06,14.78,156,83,105,344,12,13,1,179,47,13,5.24,5.74,3.85,7,2,3,346.57,239,241.18,2.41,1.94,1.94,15.3,15.47,15.3,223.18,20.46,19.81,20.47,19.84,208,102,102,412,19,33,6,233,59,18,6.68,7.77,6.01,6,8,5,411.74,310,309.47,3.04,6.63,6.63,16.87,16.88,16.65,65.27,60.42,1251,1156,0,0,0,0,0,0
8483495,2024,Simon Nemec,NJD,D,5on5,27,22051,455,-0.15,0.39,0.49,0.44,0.52,0.42,0.51,132,25.19,0.92,1.25,7.82,0.94,13.76,10.31,0.91,0.93,0.92,0,0,23,12,18,53,2,2,1,0,8,0,13,11,21,33,6,12,0,2,5,24,34,1,0,0.75,0.17,0,2,0,0,53.39,35,35.1,12,0.25,0.29,0.03,1.14,1.15,1.14,455,59,25,75,296,72,68,48,267,0,0,58894,12,6,3,23,151.48,11.52,11.31,11.75,11.52,133,73,97,303,8,11,1,160,37,9,4.75,4.55,2.22,6,1,1,305.57,206,208.18,1.9,1.74,1.74,11.68,11.85,11.73,205.02,17.76,17.15,17.77,17.18,192,93,99,384,17,28,5,213,58,14,6.15,7.62,3.99,5,8,4,383.74,285,284.47,2.65,5.08,5.08,15.33,15.35,15.12,41.17,42.56,977,918,1.17,0.24,34,8,27,8
8483495,2024,Simon Nemec,NJD,D,4on5,27,958,27,-0.28,0.16,0.16,0.22,0.17,0.22,0.17,38,0.78,0.04,0.03,0.09,0.02,0.23,0.59,0.04,0.04,0.04,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0,0.01,0,0,0.04,0.04,0.04,27,0,2,1,24,1,5,4,17,0,0,2108,0,0,0,0,3.81,0.42,0.42,0.42,0.42,3,2,1,6,0,0,0,3,1,1,0.06,0.1,0.26,0,0,0,6,5,5,0.04,0,0,0.46,0.46,0.46,13.23,2.25,2.21,2.25,2.21,11,7,3,21,1,3,1,14,1,3,0.39,0.15,1.71,0,0,1,21,18,18,0.33,1.23,1.23,1.35,1.35,1.34,0.49,2.47,9,44,0,0,0,1,0,0
8483495,2024,Simon Nemec,NJD,D,5on4,27,867,26,1.32,0.97,0.93,0.93,0.9,0.92,0.87,44,2.77,0.25,0.22,0.76,0.09,1.68,0.99,0.25,0.25,0.25,0,2,2,2,3,7,2,0,0,0,0,0,2,2,2,4,0,0,0,0,0,0,3,0,1,0.05,0,0.21,0,0,0,7,4,4,0,0.07,0,0,0.32,0.32,0.32,26,3,0,0,23,5,2,4,15,0,0,4108,0,0,0,3,16.04,2.32,2.28,2.32,2.28,15,7,5,27,4,1,0,14,5,3,0.37,0.58,1.37,1,1,2,27,22,22,0.31,0.11,0.11,2.52,2.52,2.48,1.44,0.08,0.08,0.08,0.08,2,0,0,2,1,0,0,2,0,0,0.08,0,0,1,0,0,2,2,2,0.01,0,0,0.09,0.09,0.09,8.45,0.59,125,14,0,0,0,0,0,0
8483482,2024,Tristan Luneau,ANA,D,other,6,129,4,-0.88,0.5,0.68,0.5,0.59,0.5,0.59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,2,1,1,1,1,1,0,0,550,0,0,0,0,0.71,0.08,0.08,0.08,0.08,1,0,1,2,0,0,0,1,0,0,0.08,0,0,0,0,0,2,1,1,0.01,0,0,0.09,0.09,0.09,0.78,0.08,0.08,0.08,0.08,1,0,1,2,1,0,0,1,0,0,0.08,0,0,1,0,0,2,1,1,0.01,0,0,0.09,0.09,0.09,2.48,1.19,24,17,0,0,0,0,0,0
8483482,2024,Tristan Luneau,ANA,D,all,6,5960,116,-2.25,0.34,0.41,0.38,0.44,0.37,0.43,31,6.87,0.21,0.37,1.99,0.22,4.3,2.91,0.2,0.2,0.2,0,0,6,4,6,16,0,0,0,0,2,0,4,4,6,10,1,2,0,5,1,6,10,0,0,0.21,0,0,0,0,0,15.95,10,10.03,4,0.07,0,0,0.28,0.28,0.27,116,19,17,15,65,15,22,16,63,0,0,15953,2,0,0,9,38.96,3.74,3.49,3.81,3.55,29,25,21,75,2,6,0,42,8,4,1.33,1.09,1.33,1,1,0,74.99,54,54.52,0.57,1.54,1.54,2.78,2.82,2.77,68.26,7.31,6.89,7.23,6.83,60,33,28,121,7,7,1,64,19,10,2.11,2.74,2.45,1,3,3,121.71,93,93.49,0.97,1.37,1.37,6.91,6.89,6.63,12.37,17.66,249,317,0,0,0,0,0,0
8483482,2024,Tristan Luneau,ANA,D,5on5,6,5686,108,-2.25,0.34,0.46,0.37,0.44,0.36,0.44,25,6.21,0.2,0.33,1.82,0.2,3.77,2.68,0.19,0.2,0.19,0,0,6,3,4,13,0,0,0,0,2,0,3,4,6,9,1,2,0,5,1,6,9,0,0,0.2,0,0,0,0,0,12.95,9,9.03,4,0.07,0,0,0.26,0.26,0.26,108,18,16,13,61,14,20,15,59,0,0,11837,2,0,0,9,36.93,3.65,3.39,3.72,3.45,27,24,19,70,2,6,0,39,8,4,1.23,1.09,1.33,1,1,0,69.99,51,51.52,0.55,1.54,1.54,2.65,2.7,2.65,66.71,7.08,6.67,7.01,6.61,59,32,27,118,6,7,1,63,18,10,2.04,2.6,2.45,0,3,3,118.71,91,91.49,0.95,1.37,1.37,6.66,6.65,6.39,7.91,9.26,175,222,0.23,0.03,4,1,3,1
8483482,2024,Tristan Luneau,ANA,D,4on5,6,10,1,-0.4,0,0.04,0,0.09,0,0.06,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.28,2,21,0,0,0,0,0,0
8483482,2024,Tristan Luneau,ANA,D,5on4,6,135,3,-0.35,0.09,1,0.75,0.95,0.67,1,6,0.67,0.01,0.04,0.17,0.02,0.53,0.23,0.01,0.01,0.01,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,2,1,1,0,0.01,0,0,0.02,0.02,0.02,3,1,0,0,2,0,1,0,2,0,0,825,0,0,0,0,1.32,0.01,0.01,0.01,0.01,1,1,1,3,0,0,0,2,0,0,0.01,0,0,0,0,0,3,2,2,0.02,0,0,0.04,0.04,0.04,0.77,0.14,0.14,0.14,0.14,0,1,0,1,0,0,0,0,1,0,0,0.14,0,0,0,0,1,1,1,0.01,0,0,0.15,0.15,0.15,0.17,0,21,1,0,0,0,0,0,0
8476391,2024,T.J. Tynan,COL,C,other,9,146,2,0.55,0.11,0.34,0.55,0.67,0.5,0.63,10,1.83,0.09,0.34,0.52,0.1,0.76,0.19,0.08,0.09,0.08,0,0,2,0,0,2,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0.09,0,0,0,0,0,2,2,2,0,0.1,0.05,0.05,0.13,0.13,0.13,2,1,0,0,1,0,0,0,2,0,0,256,0,0,0,1,2.61,0.12,0.11,0.12,0.11,2,1,3,6,0,1,0,3,0,0,0.12,0,0,0,0,0,6,3,3,0.13,0.05,0.05,0.2,0.2,0.19,1.93,0.92,0.92,0.92,0.92,0,3,2,5,0,0,0,1,1,1,0.04,0.1,0.78,0,0,0,5,3,3,0.02,0,0,0.94,0.94,0.94,0.82,1.6,8,4,0,0,0,0,0,0
8476391,2024,T.J. Tynan,COL,C,all,9,4243,111,1.76,0.51,0.54,0.62,0.53,0.61,0.53,98,5.96,0.29,0.57,1.6,0.26,3.06,2.23,0.28,0.28,0.27,0,1,5,3,2,10,1,0,1,0,2,0,0,5,5,8,2,4,7,5,0,5,8,0,0,0.29,0,0,0,0,0,9.61,8,7.78,2,0.15,0.05,0.05,0.38,0.38,0.36,111,11,6,15,79,12,10,10,79,7,14,28324,4,0,0,4,36.09,3.03,2.87,2.97,2.8,35,15,27,77,1,8,0,37,10,3,1.05,1.19,0.79,1,0,0,74.11,50,48.27,0.6,1.3,1.24,2.4,2.34,2.29,23.09,2.86,2.8,2.97,2.9,18,14,16,48,2,2,0,21,8,3,0.5,0.98,1.38,1,1,0,50.28,32,33.54,0.29,0.6,0.6,2.55,2.62,2.6,28.81,24.08,500,443,0,0,0,0,0,0
